ID1,ID2,Distance
MN426427.1,MN426916.1,0.0130832
MN426427.1,MN426932.1,0.0149968
MN426427.1,MN426934.1,0.0136294
MN426427.1,MN426938.1,0.0123288
MN426427.1,MN426939.1,0.0142647
MN426427.1,MN426947.1,0.0136472
MN426427.1,MN426959.1,0.0142588
MN426427.1,MN426960.1,0.0142974
MN424631.1,MN424631.1,0
MN426557.1,MN426557.1,0
MN426503.1,MN426503.1,0
MN426503.1,MN426505.1,0.01233
MN426503.1,MN426547.1,0.0149673
MN426503.1,MN426572.1,0.0129844
MN426503.1,MN426595.1,0.0149401
MN426503.1,MN426601.1,0.0136402
MN426503.1,MN426710.1,0.0130074
MN426503.1,MN426737.1,0.0149596
MN426557.1,MN426783.1,0.0143584
MN424868.1,MN424868.1,0
MN426503.1,MN426777.1,0.014291
MN426503.1,MN426783.1,0.0116918
MN426503.1,MN426796.1,0.0103664
MN426503.1,MN426809.1,0.0110301
MN426503.1,MN426810.1,0.0110087
MN426503.1,MN426846.1,0.0136371
MN426081.1,MN426081.1,0
MN426081.1,MN426082.1,0.013665
MN426081.1,MN426083.1,0.0137156
MN426503.1,MN426878.1,0.0110112
MN426081.1,MN426085.1,0.013707
MN426503.1,MN426885.1,0.0149505
MN426503.1,MN426890.1,0.0129769
MN426081.1,MN426094.1,0.01369
MN426428.1,MN426428.1,0
MN426081.1,MN426098.1,0.011088
MN426081.1,MN426102.1,0.00976502
MN426081.1,MN426103.1,0.0143672
MN426503.1,MN426906.1,0.0123705
MN426503.1,MN426916.1,0.0137722
MN426503.1,MN426930.1,0.0136382
MN426081.1,MN426133.1,0.0137009
MN426081.1,MN426135.1,0.0136743
MN426503.1,MN426938.1,0.0149737
MN425648.1,MN425648.1,0
MN425648.1,MN425650.1,0.00257378
MN426081.1,MN426143.1,0.0143564
MN426081.1,MN426150.1,0.0130196
MN426081.1,MN426151.1,0.0130134
MN426081.1,MN426155.1,0.0144279
MN426503.1,MN426960.1,0.0149861
MN426428.1,MN426494.1,0.00711655
MN426428.1,MN426496.1,0.0149354
MN426428.1,MN426505.1,0.0142882
MN426081.1,MN426176.1,0.0143541
MN426081.1,MN426177.1,0.014992
MN426081.1,MN426178.1,0.014347
MN426081.1,MN426181.1,0.014991
MN426081.1,MN426183.1,0.0104144
MN426081.1,MN426185.1,0.0110455
MN426503.1,MN426994.1,0.0143214
MN426081.1,MN426197.1,0.0137375
MN425472.1,MN425472.1,0
MN426081.1,MN426206.1,0.0149947
MN426081.1,MN426209.1,0.0130438
MN426428.1,MN426560.1,0.00842031
MN426081.1,MN426227.1,0.0143444
MN426081.1,MN426230.1,0.0143575
MN426428.1,MN426572.1,0.0149453
MN426081.1,MN426305.1,0.0143436
MN426081.1,MN426325.1,0.0143644
MN426081.1,MN426328.1,0.0143391
MN426081.1,MN426330.1,0.0143397
MN426428.1,MN426688.1,0.00711982
MN426081.1,MN426342.1,0.0149994
MN426081.1,MN426370.1,0.0104186
MN426428.1,MN426737.1,0.0142837
MN425472.1,MN425670.1,0.00843669
MN426428.1,MN426783.1,0.0123173
MN426428.1,MN426804.1,0.00846089
MN425472.1,MN425722.1,0.0110773
MN426428.1,MN426839.1,0.0103649
MN426081.1,MN426496.1,0.0136722
MN426428.1,MN426846.1,0.0142756
MN426428.1,MN426851.1,0.0149343
MN426081.1,MN426505.1,0.0123621
MN426081.1,MN426522.1,0.0136812
MN425472.1,MN425766.1,0.00909351
MN425472.1,MN425770.1,0.0111096
MN426428.1,MN426882.1,0.0142782
MN426428.1,MN426885.1,0.0142768
MN426428.1,MN426916.1,0.0137869
MN426081.1,MN426569.1,0.0144101
MN426558.1,MN426558.1,0
MN426081.1,MN426572.1,0.0130189
MN426428.1,MN426934.1,0.0142971
MN426558.1,MN426572.1,0.0136017
MN426428.1,MN426938.1,0.0149768
MN426428.1,MN426947.1,0.0149832
MN426081.1,MN426595.1,0.0143284
MN426081.1,MN426601.1,0.0136773
MN426558.1,MN426595.1,0.0135604
MN426081.1,MN426608.1,0.0149998
MN425472.1,MN425847.1,0.0130469
MN426504.1,MN426504.1,0
MN426558.1,MN426601.1,0.0142566
MN426504.1,MN426525.1,0.00579388
MN426504.1,MN426530.1,0.00709568
MN426081.1,MN426655.1,0.0143325
MN426558.1,MN426652.1,0.014245
MN426558.1,MN426655.1,0.0122761
MN426504.1,MN426580.1,0.002564
MN426081.1,MN426697.1,0.0138083
MN426504.1,MN426599.1,0.0142631
MN426504.1,MN426605.1,0.0129646
MN426081.1,MN426713.1,0.0137525
MN426081.1,MN426737.1,0.0136774
MN426558.1,MN426737.1,0.0129421
MN426504.1,MN426670.1,0.00775615
MN426081.1,MN426783.1,0.010413
MN426558.1,MN426777.1,0.0135898
MN426558.1,MN426783.1,0.0109915
MN426558.1,MN426789.1,0.000639313
MN426081.1,MN426820.1,0.0137376
MN426081.1,MN426823.1,0.0143326
MN426504.1,MN426723.1,0.0109813
MN426081.1,MN426846.1,0.0136743
MN426504.1,MN426748.1,0.0103432
MN425946.1,MN425946.1,0
MN426081.1,MN426851.1,0.014336
MN426558.1,MN426846.1,0.011626
MN426504.1,MN426756.1,0.013676
MN426558.1,MN426851.1,0.0135737
MN426081.1,MN426863.1,0.0136996
MN426081.1,MN426867.1,0.0143715
MN426558.1,MN426863.1,0.0142477
MN426558.1,MN426867.1,0.0149137
MN426081.1,MN426878.1,0.0136896
MN426558.1,MN426878.1,0.0142439
MN426504.1,MN426783.1,0.0142718
MN426558.1,MN426882.1,0.0142277
MN426081.1,MN426882.1,0.0136841
MN426558.1,MN426885.1,0.0135728
MN426081.1,MN426885.1,0.0103927
MN426558.1,MN426906.1,0.0129867
MN426081.1,MN426906.1,0.0137259
MN426558.1,MN426916.1,0.0111051
MN426081.1,MN426914.1,0.0110762
MN426081.1,MN426916.1,0.0131801
MN426558.1,MN426930.1,0.0148941
MN426081.1,MN426927.1,0.014339
MN426558.1,MN426934.1,0.0142469
MN426081.1,MN426932.1,0.0143643
MN426081.1,MN426934.1,0.0136992
MN426558.1,MN426938.1,0.0136053
MN426081.1,MN426938.1,0.0130509
MN426558.1,MN426946.1,0.0149321
MN426558.1,MN426947.1,0.0142721
MN426081.1,MN426947.1,0.0137168
MN426558.1,MN426960.1,0.0136226
MN426081.1,MN426959.1,0.0123818
MN426081.1,MN426960.1,0.0143726
MN425799.1,MN425799.1,0
MN426558.1,MN426999.1,0.012984
MN426081.1,MN426999.1,0.0149997
MN426504.1,MN426934.1,0.0149317
MN426504.1,MN426961.1,0.0110113
MN426429.1,MN426429.1,0
MN426504.1,MN426975.1,0.0110706
MN426429.1,MN426445.1,0.00967503
MN426429.1,MN426488.1,0.0149788
MN426429.1,MN426489.1,0.0135878
MN426429.1,MN426497.1,0.0142542
MN426429.1,MN426503.1,0.0110113
MN426429.1,MN426505.1,0.0116314
MN426429.1,MN426543.1,0.0149989
MN426429.1,MN426546.1,0.0149145
MN426429.1,MN426547.1,0.0130184
MN426429.1,MN426549.1,0.0142746
MN426429.1,MN426552.1,0.0135715
MN426429.1,MN426572.1,0.0122848
MN426429.1,MN426583.1,0.0129945
MN426429.1,MN426595.1,0.0135605
MN426429.1,MN426601.1,0.0129397
MN426429.1,MN426610.1,0.0136049
MN426429.1,MN426655.1,0.0135885
MN426429.1,MN426698.1,0.0129285
MN426429.1,MN426710.1,0.00902767
MN426429.1,MN426737.1,0.0129412
MN426429.1,MN426767.1,0.0136623
MN426429.1,MN426777.1,0.0149067
MN426429.1,MN426783.1,0.00968408
MN425287.1,MN425287.1,0
MN426429.1,MN426796.1,0.00836256
MN425287.1,MN425296.1,0.00452635
MN426559.1,MN426559.1,0
MN426429.1,MN426809.1,0.00777865
MN426429.1,MN426810.1,0.00776348
MN426082.1,MN426082.1,0
MN426082.1,MN426083.1,0.0123115
MN426082.1,MN426085.1,0.00774924
MN426559.1,MN426568.1,0.00980504
MN426082.1,MN426086.1,0.0149343
MN426082.1,MN426087.1,0.0129587
MN426082.1,MN426088.1,0.0123281
MN426082.1,MN426089.1,0.0143223
MN426082.1,MN426090.1,0.0116477
MN426082.1,MN426092.1,0.0103653
MN426082.1,MN426093.1,0.0129421
MN426429.1,MN426829.1,0.0149649
MN426082.1,MN426094.1,0.0136103
MN426082.1,MN426095.1,0.011041
MN426082.1,MN426097.1,0.0130046
MN426082.1,MN426101.1,0.0149012
MN426082.1,MN426102.1,0.0123248
MN426082.1,MN426103.1,0.00970989
MN426429.1,MN426846.1,0.0129351
MN426082.1,MN426106.1,0.0129467
MN426082.1,MN426107.1,0.0136977
MN426082.1,MN426108.1,0.0142941
MN426429.1,MN426851.1,0.0148897
MN426082.1,MN426109.1,0.0122999
MN426082.1,MN426110.1,0.0103448
MN426082.1,MN426111.1,0.0123366
MN426082.1,MN426112.1,0.0149603
MN426082.1,MN426113.1,0.0136707
MN426082.1,MN426115.1,0.0129878
MN426429.1,MN426863.1,0.0142542
MN426429.1,MN426867.1,0.014927
MN426082.1,MN426121.1,0.0116666
MN426429.1,MN426878.1,0.00771638
MN426082.1,MN426131.1,0.0129922
MN426082.1,MN426133.1,0.0116604
MN426082.1,MN426135.1,0.0116379
MN426429.1,MN426885.1,0.0142375
MN426082.1,MN426136.1,0.0103806
MN426429.1,MN426890.1,0.00966533
MN426082.1,MN426139.1,0.0129512
MN426505.1,MN426505.1,0
MN426082.1,MN426140.1,0.0136289
MN426505.1,MN426506.1,0.0136106
MN426082.1,MN426142.1,0.0104144
MN426505.1,MN426507.1,0.0149068
MN426082.1,MN426143.1,0.0136126
MN426505.1,MN426508.1,0.0136618
MN426505.1,MN426509.1,0.012955
MN426082.1,MN426145.1,0.0136265
MN426505.1,MN426510.1,0.0149418
MN426082.1,MN426146.1,0.0116779
MN426505.1,MN426512.1,0.0136156
MN426082.1,MN426148.1,0.0136128
MN426505.1,MN426516.1,0.0103425
MN426082.1,MN426150.1,0.00838768
MN426429.1,MN426906.1,0.0103708
MN426082.1,MN426151.1,0.0103332
MN426505.1,MN426518.1,0.0103306
MN426082.1,MN426152.1,0.0123684
MN426082.1,MN426153.1,0.0136169
MN426505.1,MN426521.1,0.0130013
MN426505.1,MN426522.1,0.0096905
MN426082.1,MN426155.1,0.0110507
MN426505.1,MN426523.1,0.0149121
MN426505.1,MN426524.1,0.0142501
MN426505.1,MN426525.1,0.0142642
MN426429.1,MN426916.1,0.0117743
MN426082.1,MN426158.1,0.0131629
MN426082.1,MN426159.1,0.0123469
MN425287.1,MN425421.1,0.0110871
MN426082.1,MN426160.1,0.0142704
MN426505.1,MN426527.1,0.0129354
MN426429.1,MN426934.1,0.0142642
MN426082.1,MN426161.1,0.0149123
MN426505.1,MN426528.1,0.0097037
MN426429.1,MN426938.1,0.0136156
MN426505.1,MN426531.1,0.0116997
MN426082.1,MN426164.1,0.0142873
MN426505.1,MN426532.1,0.0129463
MN426082.1,MN426165.1,0.0136597
MN426505.1,MN426533.1,0.0142641
MN426082.1,MN426166.1,0.0129502
MN426505.1,MN426535.1,0.013657
MN426082.1,MN426167.1,0.014256
MN425088.1,MN425088.1,0
MN426082.1,MN426169.1,0.0143106
MN426505.1,MN426538.1,0.0135895
MN426429.1,MN426947.1,0.0142818
MN426505.1,MN426539.1,0.0109848
MN426082.1,MN426170.1,0.0110119
MN426505.1,MN426540.1,0.0103506
MN426505.1,MN426541.1,0.00968416
MN426505.1,MN426542.1,0.0142733
MN426082.1,MN426173.1,0.0149567
MN426505.1,MN426544.1,0.0109714
MN426505.1,MN426545.1,0.0149228
MN426082.1,MN426176.1,0.0109936
MN426505.1,MN426546.1,0.0109831
MN426082.1,MN426177.1,0.0116442
MN426082.1,MN426178.1,0.0109925
MN426505.1,MN426549.1,0.00773626
MN426429.1,MN426960.1,0.0129715
MN426082.1,MN426180.1,0.011647
MN426429.1,MN426962.1,0.0129998
MN426505.1,MN426552.1,0.0135842
MN426082.1,MN426181.1,0.0116423
MN426082.1,MN426182.1,0.0123331
MN426505.1,MN426554.1,0.0149523
MN426429.1,MN426965.1,0.0149204
MN426082.1,MN426183.1,0.010331
MN426505.1,MN426555.1,0.0129355
MN426082.1,MN426184.1,0.0142881
MN426505.1,MN426556.1,0.0136373
MN426082.1,MN426185.1,0.0109876
MN426505.1,MN426558.1,0.0129484
MN426082.1,MN426187.1,0.0123043
MN426082.1,MN426188.1,0.0130016
MN426505.1,MN426562.1,0.0129569
MN426082.1,MN426189.1,0.0142954
MN426505.1,MN426563.1,0.014273
MN426082.1,MN426190.1,0.0123001
MN426082.1,MN426191.1,0.0123658
MN426082.1,MN426192.1,0.0136308
MN426505.1,MN426567.1,0.0136141
MN426082.1,MN426193.1,0.0143006
MN426082.1,MN426194.1,0.0123209
MN426505.1,MN426569.1,0.010347
MN426505.1,MN426570.1,0.0142607
MN426082.1,MN426196.1,0.0110019
MN426505.1,MN426572.1,0.00192065
MN426082.1,MN426197.1,0.0136461
MN426505.1,MN426573.1,0.0116619
MN426505.1,MN426574.1,0.014972
MN426505.1,MN426575.1,0.0129363
MN426082.1,MN426201.1,0.0110145
MN426505.1,MN426577.1,0.0142447
MN426505.1,MN426578.1,0.0142539
MN426082.1,MN426202.1,0.0116976
MN426505.1,MN426579.1,0.0123265
MN426082.1,MN426203.1,0.0142751
MN426429.1,MN426994.1,0.00838176
MN426082.1,MN426204.1,0.0142823
MN426505.1,MN426581.1,0.0130015
MN426505.1,MN426582.1,0.0129088
MN426082.1,MN426206.1,0.0136027
MN426505.1,MN426583.1,0.0142813
MN426082.1,MN426207.1,0.0143005
MN426505.1,MN426584.1,0.00449241
MN426082.1,MN426209.1,0.0077519
MN426505.1,MN426586.1,0.0143013
MN426082.1,MN426210.1,0.0123089
MN426505.1,MN426589.1,0.0116242
MN426082.1,MN426212.1,0.0143098
MN426505.1,MN426590.1,0.0123428
MN426082.1,MN426213.1,0.0103603
MN426505.1,MN426593.1,0.0135774
MN426082.1,MN426216.1,0.0136265
MN426505.1,MN426594.1,0.013664
MN426082.1,MN426217.1,0.013697
MN426505.1,MN426595.1,0.00965362
MN426082.1,MN426218.1,0.0129689
MN426082.1,MN426219.1,0.0149122
MN426505.1,MN426598.1,0.0149113
MN426505.1,MN426599.1,0.00967542
MN426505.1,MN426600.1,0.0103221
MN426505.1,MN426601.1,0.00128014
MN426505.1,MN426603.1,0.0103377
MN426505.1,MN426604.1,0.0130072
MN426505.1,MN426605.1,0.00967536
MN426082.1,MN426226.1,0.0129497
MN426505.1,MN426606.1,0.0123321
MN426082.1,MN426227.1,0.00969243
MN426082.1,MN426228.1,0.014928
MN426505.1,MN426608.1,0.0103118
MN426082.1,MN426229.1,0.0149382
MN426082.1,MN426230.1,0.00970129
MN426505.1,MN426610.1,0.0136059
MN426505.1,MN426612.1,0.0142811
MN426082.1,MN426232.1,0.0143162
MN426082.1,MN426235.1,0.01164
MN426082.1,MN426238.1,0.0142815
MN426082.1,MN426239.1,0.0130016
MN426082.1,MN426241.1,0.0149334
MN426082.1,MN426243.1,0.0110379
MN426082.1,MN426244.1,0.0143221
MN426082.1,MN426245.1,0.0136279
MN426082.1,MN426246.1,0.0149247
MN426082.1,MN426250.1,0.0149187
MN426082.1,MN426251.1,0.0142817
MN426505.1,MN426638.1,0.0148912
MN426082.1,MN426252.1,0.0123339
MN426505.1,MN426639.1,0.0116402
MN426505.1,MN426640.1,0.00969759
MN426505.1,MN426642.1,0.0142468
MN426505.1,MN426643.1,0.0135884
MN426505.1,MN426644.1,0.0143507
MN426505.1,MN426645.1,0.0136087
MN426505.1,MN426647.1,0.0116764
MN426505.1,MN426652.1,0.0103262
MN426505.1,MN426655.1,0.00707414
MN426505.1,MN426657.1,0.0129317
MN426505.1,MN426661.1,0.0143192
MN426505.1,MN426663.1,0.0149639
MN426505.1,MN426669.1,0.0110063
MN426505.1,MN426671.1,0.0110188
MN426505.1,MN426672.1,0.0148959
MN426505.1,MN426677.1,0.0149836
MN426505.1,MN426679.1,0.0129352
MN426505.1,MN426680.1,0.0116676
MN426505.1,MN426681.1,0.0110077
MN426505.1,MN426683.1,0.0129557
MN426505.1,MN426684.1,0.014965
MN426082.1,MN426288.1,0.0129521
MN426505.1,MN426688.1,0.0136859
MN426505.1,MN426691.1,0.0116803
MN426505.1,MN426692.1,0.0136154
MN426505.1,MN426694.1,0.0129673
MN426082.1,MN426297.1,0.0129625
MN426505.1,MN426697.1,0.0077855
MN426505.1,MN426698.1,0.01166
MN426082.1,MN426300.1,0.0136421
MN426505.1,MN426699.1,0.0122956
MN426505.1,MN426700.1,0.0148877
MN426082.1,MN426301.1,0.0116924
MN426505.1,MN426701.1,0.0142657
MN426082.1,MN426302.1,0.0143505
MN426505.1,MN426704.1,0.0129735
MN426082.1,MN426305.1,0.0136027
MN426505.1,MN426705.1,0.0142728
MN426082.1,MN426306.1,0.0123043
MN426505.1,MN426706.1,0.0116677
MN426505.1,MN426708.1,0.014298
MN426505.1,MN426709.1,0.0122844
MN426082.1,MN426310.1,0.014287
MN426505.1,MN426710.1,0.0109965
MN426082.1,MN426313.1,0.0149468
MN426082.1,MN426315.1,0.014925
MN426505.1,MN426714.1,0.0149038
MN426505.1,MN426716.1,0.0149134
MN426082.1,MN426318.1,0.0130614
MN426505.1,MN426717.1,0.0135588
MN426505.1,MN426718.1,0.0149636
MN426082.1,MN426320.1,0.0142727
MN426505.1,MN426721.1,0.0123258
MN426082.1,MN426325.1,0.0110167
MN426505.1,MN426725.1,0.0148946
MN426505.1,MN426727.1,0.013604
MN426082.1,MN426327.1,0.0129595
MN426082.1,MN426328.1,0.0135978
MN426505.1,MN426730.1,0.0143376
MN426082.1,MN426330.1,0.00970348
MN426505.1,MN426732.1,0.0149426
MN426082.1,MN426331.1,0.0143665
MN426082.1,MN426333.1,0.0142966
MN426505.1,MN426737.1,0.00643093
MN426505.1,MN426738.1,0.0142453
MN426505.1,MN426739.1,0.0129873
MN426082.1,MN426339.1,0.011683
MN426082.1,MN426341.1,0.0149934
MN426505.1,MN426745.1,0.0123133
MN426082.1,MN426342.1,0.0129499
MN426082.1,MN426343.1,0.0149213
MN426082.1,MN426345.1,0.0123474
MN426082.1,MN426346.1,0.014368
MN426082.1,MN426348.1,0.0149343
MN426505.1,MN426758.1,0.0149458
MN426505.1,MN426759.1,0.0116529
MN426082.1,MN426353.1,0.0136089
MN426505.1,MN426761.1,0.0136559
MN426082.1,MN426354.1,0.0129471
MN426082.1,MN426357.1,0.0142768
MN426505.1,MN426766.1,0.0123174
MN426505.1,MN426767.1,0.01235
MN426082.1,MN426360.1,0.0142813
MN426505.1,MN426769.1,0.0129307
MN426082.1,MN426364.1,0.0103978
MN426505.1,MN426773.1,0.0142331
MN426082.1,MN426366.1,0.0123657
MN426505.1,MN426777.1,0.00837007
MN426082.1,MN426368.1,0.0136529
MN426082.1,MN426369.1,0.0142916
MN426505.1,MN426779.1,0.0129172
MN426082.1,MN426370.1,0.00904926
MN426505.1,MN426780.1,0.0148994
MN426082.1,MN426371.1,0.0123412
MN426082.1,MN426372.1,0.0142524
MN426505.1,MN426783.1,0.00450908
MN426082.1,MN426374.1,0.0129789
MN426505.1,MN426785.1,0.0130033
MN426082.1,MN426375.1,0.0123021
MN426505.1,MN426786.1,0.0142412
MN426505.1,MN426789.1,0.0136019
MN426082.1,MN426378.1,0.0129626
MN426505.1,MN426790.1,0.0122623
MN426505.1,MN426791.1,0.0109714
MN426505.1,MN426793.1,0.0129256
MN426505.1,MN426794.1,0.014309
MN426505.1,MN426796.1,0.0122839
MN426505.1,MN426797.1,0.0149992
MN426082.1,MN426387.1,0.0143467
MN426505.1,MN426799.1,0.0142978
MN426082.1,MN426392.1,0.0123241
MN426082.1,MN426393.1,0.0142603
MN426505.1,MN426806.1,0.0123319
MN426082.1,MN426395.1,0.0130202
MN426505.1,MN426809.1,0.0104066
MN426505.1,MN426810.1,0.0103862
MN426505.1,MN426811.1,0.0103433
MN426082.1,MN426398.1,0.0149828
MN426082.1,MN426399.1,0.0143096
MN426505.1,MN426813.1,0.0122695
MN426505.1,MN426818.1,0.0109919
MN426082.1,MN426403.1,0.0136125
MN426505.1,MN426819.1,0.00451034
MN426505.1,MN426820.1,0.0103375
MN426505.1,MN426821.1,0.0123324
MN426082.1,MN426407.1,0.0136152
MN426505.1,MN426823.1,0.0116103
MN426505.1,MN426825.1,0.0142468
MN426082.1,MN426411.1,0.014547
MN426082.1,MN426412.1,0.0149482
MN426505.1,MN426829.1,0.014292
MN426082.1,MN426414.1,0.0149845
MN426505.1,MN426832.1,0.0129773
MN426505.1,MN426834.1,0.0142289
MN426082.1,MN426418.1,0.0142609
MN426505.1,MN426840.1,0.0149512
MN426505.1,MN426846.1,0.00772492
MN426082.1,MN426423.1,0.0136206
MN426082.1,MN426425.1,0.0129417
MN426505.1,MN426851.1,0.0083607
MN426082.1,MN426427.1,0.0136292
MN426505.1,MN426853.1,0.0117876
MN426082.1,MN426429.1,0.0142768
MN426505.1,MN426855.1,0.00967232
MN426505.1,MN426863.1,0.00902507
MN426082.1,MN426438.1,0.0143946
MN426505.1,MN426866.1,0.00965604
MN426505.1,MN426867.1,0.00967851
MN425649.1,MN425649.1,0
MN426082.1,MN426447.1,0.0149179
MN426505.1,MN426878.1,0.00772488
MN426082.1,MN426450.1,0.0149633
MN426505.1,MN426879.1,0.0136424
MN426505.1,MN426882.1,0.0103165
MN426505.1,MN426885.1,0.00771611
MN426505.1,MN426886.1,0.011652
MN426082.1,MN426458.1,0.0129878
MN426082.1,MN426460.1,0.0122876
MN426505.1,MN426890.1,0.00967388
MN426505.1,MN426894.1,0.013084
MN426505.1,MN426895.1,0.0136723
MN426082.1,MN426468.1,0.0143221
MN426082.1,MN426469.1,0.0149058
MN426082.1,MN426470.1,0.0136045
MN426505.1,MN426903.1,0.011685
MN426505.1,MN426906.1,0.00645336
MN426082.1,MN426474.1,0.0123165
MN426505.1,MN426910.1,0.0142696
MN426082.1,MN426478.1,0.0129875
MN426082.1,MN426479.1,0.013684
MN426505.1,MN426914.1,0.0142979
MN426505.1,MN426916.1,0.00716073
MN426082.1,MN426485.1,0.0149017
MN426505.1,MN426922.1,0.0129023
MN426082.1,MN426486.1,0.0149121
MN426082.1,MN426487.1,0.0149149
MN426505.1,MN426924.1,0.0103646
MN426082.1,MN426488.1,0.0123612
MN426505.1,MN426927.1,0.00836561
MN426505.1,MN426928.1,0.0142281
MN426505.1,MN426929.1,0.0149342
MN426505.1,MN426930.1,0.00966545
MN426082.1,MN426493.1,0.0149536
MN426505.1,MN426931.1,0.0129966
MN426505.1,MN426932.1,0.0110197
MN426082.1,MN426496.1,0.0109843
MN426505.1,MN426934.1,0.00902055
MN426082.1,MN426497.1,0.010358
MN426505.1,MN426936.1,0.0122808
MN426082.1,MN426498.1,0.0122969
MN426505.1,MN426937.1,0.012975
MN426505.1,MN426938.1,0.00838168
MN426505.1,MN426939.1,0.00838683
MN426505.1,MN426941.1,0.0129772
MN426082.1,MN426505.1,0.0090434
MN426082.1,MN426506.1,0.0149467
MN426505.1,MN426946.1,0.011001
MN426505.1,MN426947.1,0.00903852
MN426082.1,MN426509.1,0.012947
MN426505.1,MN426955.1,0.0129318
MN426082.1,MN426516.1,0.0129815
MN426505.1,MN426959.1,0.0109629
MN426082.1,MN426518.1,0.0142727
MN426505.1,MN426960.1,0.00839273
MN426505.1,MN426961.1,0.0129507
MN426505.1,MN426962.1,0.0090561
MN426082.1,MN426522.1,0.0123001
MN426430.1,MN426430.1,0
MN426505.1,MN426965.1,0.0109965
MN426082.1,MN426524.1,0.0142677
MN426082.1,MN426527.1,0.0129633
MN426082.1,MN426528.1,0.0136624
MN426505.1,MN426973.1,0.0149085
MN426505.1,MN426975.1,0.0130246
MN426082.1,MN426531.1,0.0136956
MN426505.1,MN426979.1,0.0135734
MN426505.1,MN426983.1,0.0117357
MN426082.1,MN426538.1,0.0136491
MN426082.1,MN426539.1,0.0136309
MN426505.1,MN426986.1,0.0123171
MN426082.1,MN426540.1,0.012998
MN426082.1,MN426541.1,0.0136392
MN426082.1,MN426544.1,0.0110141
MN426505.1,MN426994.1,0.0123087
MN426082.1,MN426546.1,0.0123083
MN426505.1,MN426995.1,0.0136163
MN426082.1,MN426549.1,0.0103591
MN426505.1,MN426999.1,0.0090581
MN426082.1,MN426552.1,0.0149176
MN426505.1,MN427002.1,0.0110063
MN426082.1,MN426556.1,0.0149761
MN426082.1,MN426558.1,0.0142743
MN426082.1,MN426562.1,0.0129724
MN426082.1,MN426569.1,0.0129942
MN426082.1,MN426572.1,0.0083877
MN426082.1,MN426573.1,0.0130007
MN426082.1,MN426579.1,0.0136509
MN426082.1,MN426581.1,0.0129844
MN426082.1,MN426584.1,0.0136154
MN426082.1,MN426590.1,0.0136873
MN426082.1,MN426595.1,0.0109776
MN426082.1,MN426599.1,0.0136312
MN426082.1,MN426600.1,0.011644
MN426082.1,MN426601.1,0.010345
MN426082.1,MN426603.1,0.0129792
MN426082.1,MN426604.1,0.012381
MN426082.1,MN426605.1,0.0136311
MN426082.1,MN426606.1,0.0149839
MN426082.1,MN426608.1,0.0103375
MN426082.1,MN426639.1,0.014309
MN426082.1,MN426640.1,0.0136335
MN426082.1,MN426643.1,0.0149343
MN426082.1,MN426645.1,0.0149613
MN426082.1,MN426647.1,0.0149916
MN426082.1,MN426652.1,0.0116427
MN426082.1,MN426655.1,0.00968709
MN426082.1,MN426657.1,0.0142603
MN426082.1,MN426663.1,0.0136803
MN426082.1,MN426669.1,0.0143119
MN426082.1,MN426671.1,0.0149561
MN426082.1,MN426679.1,0.01428
MN426082.1,MN426681.1,0.0123276
MN426082.1,MN426691.1,0.014338
MN426560.1,MN426560.1,0
MN426082.1,MN426697.1,0.0117513
MN426082.1,MN426698.1,0.0142723
MN426082.1,MN426699.1,0.0123198
MN426082.1,MN426709.1,0.0149363
MN426082.1,MN426710.1,0.0136355
MN426082.1,MN426717.1,0.0149047
MN426082.1,MN426721.1,0.0136729
MN426082.1,MN426737.1,0.00773806
MN425473.1,MN425473.1,0
MN426082.1,MN426759.1,0.0129468
MN426082.1,MN426766.1,0.0149763
MN426082.1,MN426769.1,0.0142813
MN426082.1,MN426773.1,0.0142561
MN426082.1,MN426777.1,0.0109924
MN426082.1,MN426783.1,0.00709909
MN426082.1,MN426789.1,0.0149326
MN426082.1,MN426790.1,0.0136087
MN426082.1,MN426791.1,0.0149247
MN426082.1,MN426793.1,0.0142598
MN426560.1,MN426688.1,0.00777298
MN426082.1,MN426811.1,0.0143023
MN426082.1,MN426813.1,0.0149188
MN426082.1,MN426819.1,0.0136767
MN426082.1,MN426820.1,0.012979
MN426082.1,MN426821.1,0.0136755
MN426082.1,MN426823.1,0.0142491
MN426082.1,MN426846.1,0.00903478
MN426082.1,MN426851.1,0.0109835
MN426082.1,MN426853.1,0.0131421
MN426082.1,MN426855.1,0.0116524
MN426082.1,MN426863.1,0.0103483
MN426506.1,MN426506.1,0
MN426082.1,MN426866.1,0.012287
MN426082.1,MN426867.1,0.0110078
MN426082.1,MN426878.1,0.00903473
MN426082.1,MN426882.1,0.0116371
MN426560.1,MN426804.1,0.00976489
MN426082.1,MN426885.1,0.0103324
MN426082.1,MN426890.1,0.0109925
MN426506.1,MN426549.1,0.0149132
MN425947.1,MN425947.1,0
MN426082.1,MN426903.1,0.0143473
MN426082.1,MN426906.1,0.0090719
MN426506.1,MN426569.1,0.0149636
MN426560.1,MN426839.1,0.0110179
MN426506.1,MN426572.1,0.0129567
MN426082.1,MN426916.1,0.00848825
MN426082.1,MN426924.1,0.0130096
MN426082.1,MN426927.1,0.0116415
MN426082.1,MN426928.1,0.0142672
MN426082.1,MN426930.1,0.0109934
MN426506.1,MN426595.1,0.0142415
MN426082.1,MN426932.1,0.011005
MN426506.1,MN426599.1,0.014931
